sentence,label
@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,1
@VirginAmerica ok! first time flying with you tonight :),1
@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,2
"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",0
@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,0
@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,0
@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,1
@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,0
@VirginAmerica delayed to10.30!!,0
@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,0
"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",2
“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,1
@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,1
@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,0
"@VirginAmerica I just did, how can I DM? Do u have to also add me?",2
"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",1
@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,1
"@VirginAmerica Anytime, sugafly.",2
@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,1
"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?",0
@VirginAmerica that doesn't look to fat to me! It looks yummy!,1
"@VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29",2
@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,2
@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF @TheNationalUAE,2
@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE @TheNationalUAE,2
@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh @TheNationalUAE,2
@VirginAmerica Your planes are really pretty. Just thought u should know that. :),1
@VirginAmerica when are you flying to hawaii,2
@VirginAmerica I'm pulling my hair out trying to book a flight with u. Your site doesn't work on iPhone or iPad.don't have a computer #help,0
@VirginAmerica thank you,1
@VirginAmerica Can I get some help with a support ticket? It's been 15 days.... Incident: 150202-000419 Thank you!,0
@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,1
@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,0
@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,0
.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess I’m still road tripping on Feb 27…,2
"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",1
"@VirginAmerica announced New Route to Austin w/fares from $39/way. 
http://t.co/gA8pbamu0C",2
@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,2
@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,1
@VirginAmerica great. Well deserved.,1
@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,0
@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,0
@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,0
@VirginAmerica You should still develop an app - then you will be my favorite airline.,2
@VirginAmerica all crap channels which is why I pay to watch UK tv,0
@VirginAmerica no A's channel this year?,2
@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,2
@VirginAmerica Giants and Virgin America. A match made in heaven.,1
@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,0
@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,0
@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,0
@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,2
@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,1
@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,1
@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,2
@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,0
@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,1
"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",2
"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",1
@VirginAmerica OMG FINALLY,1
@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,2
@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,0
@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,0
"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",2
@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,1
@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,1
@VirginAmerica I miss the #nerdbird in San Jose,2
@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,1
@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,2
@VirginAmerica please add more frequency to PDX Portland,2
@VirginAmerica Congrats VX on the new route! ✈️🎉,1
"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",0
"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",0
@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,0
"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",0
@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),0
@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,1
@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,2
@VirginAmerica That's classy.,1
@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,1
@VirginAmerica save some for 871 tomorrow AM!,2
@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,0
@VirginAmerica is that #thestarter??😁,2
@VirginAmerica ...Please come to Minneapolis St. Paul!,2
@VirginAmerica YES FYI  MY BFF,2
"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",1
"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",1
@VirginAmerica I love the dancing little richard. cool beans.,1
@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,1
@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,1
@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,2
@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,0
@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,1
@VirginAmerica Good point!,2
.@VirginAmerica I heard he has a virgin mobile hotspot ;),2
@VirginAmerica you got cheese pLate Flights too.,2
@VirginAmerica On all your flights?,2
@VirginAmerica Dad on Segway is the best part of this whole infographic!,1
@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),1
@VirginAmerica wifi AND better seating.,1
@VirginAmerica how come ABC is the only one of the network channels you don't have?,2
@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,0
".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",1
"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",0
@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,2
@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,0
"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",0
@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,0
@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,0
"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",1
@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,2
@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,1
@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,1
@VirginAmerica Can you give me Silver Status for 12 months?,2
"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",0
@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,0
@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,0
@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,2
@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,1
@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,2
@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,2
@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,2
@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,1
@united thanks,1
@united Thanks for taking care of that MR!! Happy customer.,1
@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,0
