sentence,label
JetBlue reading the NYTimes. “@JetBlue: Our fleet's on fleek. http://t.co/lvIrTDtqly”,2
@JetBlue HE is a lap infant (4 mons old),2
"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",2
@USAirways come scoop,2
@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?,2
@united that's right- with an overnight Miami.,2
@AmericanAir  my fly is 1579  if do you have some news,2
@SouthwestAir safety back in Dallas!,2
@SouthwestAir are you guys gonna be giving away any tickets for @Imaginedragons at @VinylVegas? #DestinationDragons,2
@united mine is GJQX6J husband is A587CW (Can't DM for some reason.),2
@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,2
@USAirways Hi guys! Are flights 5594 and 3937 still on time? The site and app are both down and I can't check. Thanks!,2
“@JetBlue: Our fleet's on fleek. http://t.co/2UaICFJRmS” no way,2
@united I'm flying UA but *G with A3,2
"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI, plane had already left by the time I realized. Can you possibly help?",2
@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf,2
@SouthwestAir What is the best credit card to use/open to get miles with y'all?,2
@AmericanAir what's the status of flight 1357 out of sju?,2
@SouthwestAir #magazine feature: Desk Plants Increase Productivity by 15%. #LuvSWA #healthbenefitsofplants #gardening http://t.co/BVfAxDUBAQ,2
"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",2
"@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?",2
"@AmericanAir Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?",2
@USAirways tell reservations to rebook me from 5080 to 5129,2
"@united Hi, can you email me here so i can share the details? Thanks. frank@postsecret.com",2
@southwestair How can I refer a friend for the Southwest Credit card for points?,2
@JetBlue Gerne :),2
@SouthwestAir How many tickets are left?,2
@USAirways how long is that flight? http://t.co/bCwckWtnlE,2
@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,2
@JetBlue to Increase Charter Service to Cuba - #Travel Agent http://t.co/lYQrb4HCYU,2
@united give me an email address and I'll send the actually screen shot to you.,2
@SouthwestAir Thank you!,2
Thx! Stand by! “@united: @rajuchinthala I know it's frustrating and I do appreciate your patience while we try to get you on your way. ^JH”,2
@united flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,2
@AmericanAir any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?,2
@united at the gate! IAD to RDU,2
@united yes please. Going to drive the 6 hours.,2
"@SouthwestAir it is working on a different device, though. Any help is appreciated.",2
"@united I am flying from msp to dxb, my child will turn 2 during the trip do I have to buy a return ticket for my child?",2
"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",2
@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,2
"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this.",2
@united how about changing RNO -DEN non-stop In May (9) from 6am to Late Flight morning or early afternoon?,2
@SouthwestAir I would sell my nonexistent soul to go see #DestinationDragons,2
@JetBlue oh. Makes sense. My bad.,2
@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.,2
@SouthwestAir Yay! And are dependents with ID (wife children) eligible to use this discount too? How do you use it over the phone/inperson?,2
@united is there another airport closer to Calgary we can fly out of tomorrow.,2
@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,2
@JetBlue  I see my flight from Boston to Pitts is ok from this afternoon. Did you have any delays for the morning flight?,2
@VirginAmerica any plans to start flying direct from DAL to LAS?,2
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/fW3cy8HGdJ,2
@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,2
@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,2
@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg,2
@JetBlue thanks bae,2
@AmericanAir fly my child,2
"@southwestair *any site*?   gmail, facebook, etc.",2
@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???,2
@USAirways any word on whether or not flight 1971 from Seattle to Charlotte will have connections held? Or...,2
@SouthwestAir flying flight 3130 tomorrow at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,2
@AmericanAir sent,2
@SouthwestAir flights still going to DAL?,2
@USAirways @AmericanAir I'm in the #finalstretch to #chairman #execplat #mileagerun for 6k needed any suggestions? #letsgo!,2
@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,2
@united correct?  What's correct?  Sorry I'm lost,2
@united any plans of restating nonstop service between IAD and South Florida?  We miss our flights to FLL.,2
@united are there any upgrades avail to get us all on the same flight,2
@AmericanAir what's the status of flight 1357 out of sju?,2
@SouthwestAir are 5 people there?,2
@SouthwestAir got it.  Next time I will know about paying extra to make the A Line.,2
@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?,2
@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,2
"@united basically, I need to leave from Hawaii Late Flight evening (midnight) and get back to Philly Late Flight Monday night. Most trips get me in Tues",2
@USAirways and @AmericanAir aren't as merged as the marketing departments would have us believe. Maybe @Delta or @united can get me home?,2
"@SouthwestAir if I am a rapid awards member, does my points apply after I have taken my round trip?",2
@JetBlue no. come on.,2
"@united KOA-LAX should have fresh food service, right?",2
@AmericanAir Connection is US2065,2
"@united @Adam_Karren @zj76 how did you save the $200 on checked snowboard? Trying to check in this morning, website wants $200! (prem.gold)",2
@AmericanAir i need someone to help me out,2
@USAirways how's us 1797 looking today?,2
@SouthwestAir Can I do the same thing as changing a ticket by Cancelled Flighting my current ticket &amp; buying a replacement online?,2
@AmericanAir  that's what I am hoping for,2
@AmericanAir please help us get home tomorrow!!!!!,2
@united Twitter isn't letting me DM you..,2
@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy,2
"@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?",2
“@SouthwestAir: @saysorrychris Can you follow back for a quick DM? ^SW”followed,2
@SouthwestAir do new flights come out at midnight?,2
@SouthwestAir  I am following you now.,2
@USAirways @AskPayPal So I contacted my bank. They took the money out today. I also contacted @USAirways they said my reservation is,2
"@JetBlue Well, I try! See you soon!! @JayVig",2
@USAirways and that you can choose the same seat for free after clicking 100 buttons.,2
@SouthwestAir how much is ur wifi fam,2
@united traveling with 3 young kids!! Chose our original flights for a reason.,2
@SouthwestAir @FortuneMagazine Congratulations!,2
@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks,2
“@JetBlue: Our fleet's on fleek. http://t.co/Hez4jk4ZsK” ~huh?,2
@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,2
Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”,2
@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,2
"@SouthwestAir I am in, let's do this!",2
@JetBlue client is asking if kids need their own email addresses to get TB acct. Is this true?,2
"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",2
@united I am on 1528 and my connecting flight is 909,2
@JetBlue and ask she load the bag for my flight,2
@AmericanAir @HeyMyNameIsSEAN Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8,2
@JetBlue will you Cancelled Flight tonight's 7 pm out of DFW to BOS? #weather,2
@united Trying to locate passenger that landed 2 hrs ago in @HeathrowAirport UA938. can you assist? Is flight still in customs? PLEASE help,2
@SouthwestAir myself and 2 others,2
@united question. Are departure times based off eastern central time or the time zone your actually in?,2
"@united captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)",2
“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,2
@AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!,2
@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?,2
@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,2
@JetBlue nope. Currently sitting at my gate.,2
@AmericanAir we have 8 ppl so we need 2 know how many seats are on the next flight. Plz put us on standby for 4 people on the next flight?,2
@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight,2
"@united Great, thank you!! I'll send it now.",2
@united any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother,2
@AmericanAir hook me up with a free trip to Barbados and I will tell you the secret beaches to see,2
@SouthwestAir sent!,2
@JetBlue when are you going to get wifi on your planes?,2
@SouthwestAir I DMed you :),2
@SouthwestAir Maybe it is just a machine...,2
@united can you put Russell Daiber (on same ticket) as well into premium Eco? Appreciated!,2
@SouthwestAir landing early morning @BWI_Airport after snowfall. http://t.co/apRZsPxigE,2
@united flt 4567 has had two more updates in the last 3 minutes.,2
@JetBlue probably not anymore.,2
@SouthwestAir to the rescue. Sundown in Chicago. Next stop San Antonio! http://t.co/rQBpmwETtq,2
@united The link in the message I was replying to. #3thparty #ITproblems,2
NO“@JetBlue: Our fleet's on fleek. http://t.co/UgFCKErmrW”,2
"@united welcome to our world, that's a snow world today. @GooseBayAirport Goose Bay, Labrador, Canada. http://t.co/4kI6Xr67nk",2
"@JetBlue unfortunately no, but hoping I can catch one sometime in the near future!",2
@SouthwestAir Whats up with flight 4464 Ft myers to milwaukee???,2
"@united no, I had to leave for work. Would have not been possible. So I would love to have this replaced now",2
"@united I don't have a milage number. I can't sent my mail to you via DM, you're not following me. I follow you now, so you can sent me a DM",2
@SouthwestAir Looks like brooding skies out of ONT this evening. http://t.co/X9BLwgWA68,2
@AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J,2
@USAirways @OBJ_3 even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂,2
@united it's operated by united as it's a heathrow-Newark flight,2
@USAirways skys r sunny air is cold I can't wait to get to #CLT,2
@virginamerica spruce moose!,2
@SouthwestAir 20 passengers on this plane. I should've just grabbed my baggage and gave it its own seat.,2
"@united Will do, cheers",2
